Price,Close,High,Low,Open,Volume,RSI,MACD,Signal
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,,
Date,,,,,,,,
2024-12-10 07:30:00+00:00,2689.5,2692.10009765625,2689.5,2691.0,635,36.79203998433793,0.6741873966634557,1.2270068766269377
2024-12-10 07:45:00+00:00,2686.60009765625,2689.699951171875,2665.89990234375,2689.60009765625,1309,33.33333333333333,0.2505837263115609,1.0317222465638625
2024-12-10 08:00:00+00:00,2684.300048828125,2687.699951171875,2663.60009765625,2686.5,2834,29.52727901880118,-0.2676348247982787,0.7718508322914343
2024-12-10 08:15:00+00:00,2684.5,2685.39990234375,2683.300048828125,2684.10009765625,1275,31.556934160496297,-0.6546460197941997,0.4865514618743075
2024-12-10 08:30:00+00:00,2685.60009765625,2687.89990234375,2684.300048828125,2684.300048828125,1728,36.065639383630185,-0.862642487514222,0.2167126719966016
2024-12-10 08:45:00+00:00,2685.60009765625,2686.0,2683.89990234375,2685.800048828125,1178,38.09503678024858,-1.015771999403114,-0.02978426228334152
2024-12-10 09:00:00+00:00,2686.699951171875,2688.300048828125,2684.10009765625,2685.800048828125,1779,33.17741549062782,-1.036431912036278,-0.23111379223392883
2024-12-10 09:15:00+00:00,2685.89990234375,2688.199951171875,2685.800048828125,2686.60009765625,834,36.22401315379728,-1.1046288223310512,-0.4058167982533533
2024-12-10 09:30:00+00:00,2687.800048828125,2687.800048828125,2664.800048828125,2685.800048828125,676,44.334868729629946,-0.9938924504767783,-0.5234319286980383
2024-12-10 09:45:00+00:00,2687.60009765625,2689.5,2685.300048828125,2687.89990234375,1935,37.50049756524739,-0.9117572959203244,-0.6010970021424956
2024-12-10 10:00:00+00:00,2688.39990234375,2688.800048828125,2686.89990234375,2687.60009765625,991,45.56210453324088,-0.7732139114855272,-0.635520384011102
2024-12-10 10:15:00+00:00,2691.0,2691.800048828125,2688.300048828125,2688.39990234375,1684,45.56210453324088,-0.4484417726234824,-0.5981046617335781
2024-12-10 10:30:00+00:00,2696.39990234375,2698.60009765625,2690.800048828125,2690.89990234375,4903,61.21454810961279,0.24188122140049018,-0.4301074851067645
2024-12-10 10:45:00+00:00,2698.10009765625,2699.5,2696.10009765625,2696.39990234375,2381,65.77799479166666,0.9156042049366988,-0.16096514709807183
2024-12-10 11:00:00+00:00,2695.39990234375,2698.10009765625,2694.10009765625,2698.10009765625,2021,62.44694878239729,1.2176154154853975,0.11475096541862204
2024-12-10 11:15:00+00:00,2693.89990234375,2695.5,2692.10009765625,2695.300048828125,1961,66.36706005999432,1.3206998064797517,0.355940733630848
2024-12-10 11:30:00+00:00,2694.800048828125,2696.10009765625,2693.800048828125,2693.800048828125,3768,75.11914774320158,1.4582197775907844,0.5763965424228352
2024-12-10 11:45:00+00:00,2697.0,2697.199951171875,2694.199951171875,2694.800048828125,1512,77.29211087420043,1.7248401358747287,0.806085261113214
2024-12-10 12:00:00+00:00,2700.89990234375,2703.39990234375,2695.10009765625,2697.10009765625,6247,79.76593076718471,2.2251777529959327,1.0899037594897578
2024-12-10 12:15:00+00:00,2700.800048828125,2701.5,2698.39990234375,2700.89990234375,3715,79.45721396330327,2.583856485927299,1.3886943047772662
2024-12-10 12:30:00+00:00,2698.5,2701.39990234375,2696.60009765625,2700.89990234375,3329,71.85174468546833,2.6519472506706734,1.6413448939559478
2024-12-10 12:45:00+00:00,2701.10009765625,2701.89990234375,2698.10009765625,2698.199951171875,2736,76.38895953071224,2.882488292484595,1.8895735736616774
2024-12-10 13:00:00+00:00,2696.699951171875,2701.199951171875,2696.60009765625,2701.199951171875,3567,64.21696332464938,2.679253910052921,2.0475096409399263
2024-12-10 13:15:00+00:00,2698.10009765625,2699.800048828125,2676.800048828125,2696.699951171875,2825,66.15360346148645,2.6011844820004626,2.1582446091520335
2024-12-10 13:30:00+00:00,2700.800048828125,2701.0,2696.300048828125,2697.89990234375,2174,68.02313615556581,2.725756567955159,2.271747000912659
2024-12-10 13:45:00+00:00,2704.39990234375,2705.800048828125,2700.10009765625,2700.699951171875,4666,68.92620689655173,3.0794608295022954,2.4332897666305864
2024-12-10 14:00:00+00:00,2706.199951171875,2706.39990234375,2703.199951171875,2704.300048828125,3651,65.40862155003646,3.4650796209411965,2.6396477374927083
2024-12-10 14:15:00+00:00,2709.0,2709.5,2686.800048828125,2706.300048828125,4565,66.56500445235974,3.9510802373210936,2.9019342374583856
2024-12-10 14:30:00+00:00,2713.89990234375,2714.39990234375,2691.699951171875,2709.199951171875,7098,76.35320303262155,4.677698796239383,3.2570871492145854
2024-12-10 14:45:00+00:00,2713.800048828125,2717.199951171875,2712.800048828125,2713.89990234375,8478,79.52548266743942,5.1857142095727795,3.6428125612862243
2024-12-10 15:00:00+00:00,2713.39990234375,2715.39990234375,2711.60009765625,2713.699951171875,4641,78.0118687815747,5.492715008051164,4.012793050639212
2024-12-10 15:15:00+00:00,2712.60009765625,2714.5,2691.300048828125,2713.300048828125,2513,74.52860608666278,5.606845573006467,4.331603555112664
2024-12-10 15:30:00+00:00,2710.699951171875,2713.300048828125,2690.0,2712.800048828125,4031,66.44300800419462,5.4807897938276255,4.561440802855657
2024-12-10 15:45:00+00:00,2712.39990234375,2714.39990234375,2690.300048828125,2710.699951171875,4494,68.4710181549586,5.455177641015325,4.740188170487591
2024-12-10 16:00:00+00:00,2714.5,2717.300048828125,2693.89990234375,2712.300048828125,5882,75.64086512879902,5.5404730307236605,4.900245142534805
2024-12-10 16:15:00+00:00,2712.699951171875,2715.0,2712.199951171875,2714.800048828125,2043,69.0786145086292,5.40056697049431,5.000309508126707
2024-12-10 16:30:00+00:00,2715.199951171875,2715.39990234375,2711.300048828125,2712.800048828125,2805,82.45614035087719,5.428839237032662,5.086015453907898
2024-12-10 16:45:00+00:00,2717.89990234375,2718.10009765625,2692.89990234375,2715.5,2819,83.22136654104538,5.604503479660707,5.18971305905846
2024-12-10 17:00:00+00:00,2718.89990234375,2718.89990234375,2716.89990234375,2717.800048828125,2065,82.20631293604525,5.758035254030801,5.303377498052928
2024-12-10 17:15:00+00:00,2716.39990234375,2719.5,2698.199951171875,2718.89990234375,2250,72.22222222222223,5.613274846440618,5.365356967730467
2024-12-10 17:30:00+00:00,2719.699951171875,2719.800048828125,2715.699951171875,2716.199951171875,1967,73.6842105263158,5.699141386937299,5.432113851571834
2024-12-10 17:45:00+00:00,2719.699951171875,2721.10009765625,2718.5,2719.60009765625,2529,70.81706517712104,5.701468261834179,5.485984733624303
2024-12-10 18:00:00+00:00,2720.0,2720.5,2719.199951171875,2719.800048828125,1075,64.45514081410687,5.662252833733874,5.5212383536462175
2024-12-10 18:15:00+00:00,2717.89990234375,2720.800048828125,2717.800048828125,2719.89990234375,4091,58.87401050528964,5.399472239894749,5.496885130895924
2024-12-10 18:30:00+00:00,2718.199951171875,2719.0,2717.300048828125,2718.0,1737,60.434777993609956,5.155993080129065,5.428706720742553
2024-12-10 18:45:00+00:00,2718.0,2719.10009765625,2717.800048828125,2718.199951171875,782,62.05314325573284,4.89052477793939,5.321070332181921
2024-12-10 19:00:00+00:00,2718.699951171875,2718.800048828125,2717.199951171875,2718.10009765625,581,68.86775070247363,4.682640876510504,5.1933844410476375
2024-12-10 19:15:00+00:00,2718.60009765625,2720.5,2718.0,2718.60009765625,1183,65.81674597045415,4.458439922560501,5.046395537350211
2024-12-10 19:30:00+00:00,2717.60009765625,2718.699951171875,2717.199951171875,2718.60009765625,837,58.378642314189186,4.1522033925703,4.867557108394229
2024-12-10 19:45:00+00:00,2718.300048828125,2718.89990234375,2717.300048828125,2717.60009765625,580,66.09232496141433,3.920792490846452,4.678204184884674
2024-12-10 20:00:00+00:00,2718.10009765625,2719.199951171875,2717.699951171875,2718.199951171875,792,59.60322721466798,3.678855736573041,4.478334495222348
2024-12-10 20:15:00+00:00,2717.800048828125,2718.39990234375,2717.300048828125,2718.300048828125,426,49.606874411272806,3.4234443475161243,4.267356465681104
2024-12-10 20:30:00+00:00,2718.89990234375,2719.699951171875,2717.5,2717.60009765625,662,50.0,3.272059700954287,4.068297112735741
2024-12-10 20:45:00+00:00,2718.199951171875,2719.300048828125,2717.89990234375,2719.0,848,58.18222172899789,3.0603285060233247,3.866703391393258
2024-12-10 21:00:00+00:00,2718.89990234375,2719.699951171875,2718.10009765625,2718.199951171875,850,45.23761081238193,2.915403264377346,3.676443365990076
2024-12-10 21:15:00+00:00,2719.699951171875,2719.800048828125,2718.800048828125,2718.89990234375,332,50.0,2.8324554372475177,3.5076457802415644
2024-12-10 21:30:00+00:00,2720.199951171875,2721.300048828125,2719.199951171875,2719.60009765625,1155,51.063608737435395,2.7750751688440687,3.3611316579620656
2024-12-10 21:45:00+00:00,2721.5,2721.699951171875,2720.199951171875,2720.300048828125,735,70.9317510788099,2.802201928676368,3.249345712104926
2024-12-10 23:00:00+00:00,2722.300048828125,2722.699951171875,2720.300048828125,2721.199951171875,512,72.52897617514488,2.8553427219148944,3.17054511406692
2024-12-10 23:15:00+00:00,2722.300048828125,2722.89990234375,2721.300048828125,2722.199951171875,368,74.15850547280058,2.864437728333087,3.109323636920154
2024-12-10 23:30:00+00:00,2723.89990234375,2724.0,2722.10009765625,2722.39990234375,461,76.53155285383292,2.9665439228892865,3.0807676941139803
2024-12-10 23:45:00+00:00,2723.800048828125,2726.300048828125,2722.39990234375,2724.0,2064,76.53155285383292,3.004769362701154,3.0655680278314152
2024-12-11 00:00:00+00:00,2723.300048828125,2724.10009765625,2701.800048828125,2723.800048828125,1185,80.6463469060933,2.960589643320418,3.044572350929216
2024-12-11 00:15:00+00:00,2727.10009765625,2727.89990234375,2722.89990234375,2723.39990234375,1992,85.48504597452204,3.1953747880056653,3.074732838344506
2024-12-11 00:30:00+00:00,2730.699951171875,2731.0,2727.0,2727.199951171875,2343,89.87406320018543,3.63007653750401,3.185801578176407
2024-12-11 00:45:00+00:00,2731.699951171875,2732.89990234375,2730.39990234375,2730.800048828125,1825,92.12216270604598,4.009058517453013,3.350452966031728
2024-12-11 01:00:00+00:00,2730.5,2732.0,2727.199951171875,2731.89990234375,2896,84.94087539710554,4.164571843959038,3.51327674161719
2024-12-11 01:15:00+00:00,2731.300048828125,2734.199951171875,2729.5,2730.60009765625,2620,89.22253735270898,4.3027748200302085,3.671176357299794
2024-12-11 01:30:00+00:00,2732.699951171875,2733.800048828125,2730.60009765625,2731.300048828125,2756,89.65609170887763,4.473692155541357,3.8316795169481073
2024-12-11 01:45:00+00:00,2732.39990234375,2733.800048828125,2712.199951171875,2732.5,2767,87.57457996850667,4.532683983050447,3.9718804101685756
2024-12-11 02:00:00+00:00,2733.39990234375,2733.89990234375,2712.0,2732.39990234375,1847,87.93163928215634,4.607020212773932,4.098908370689647
2024-12-11 02:15:00+00:00,2736.199951171875,2737.0,2732.800048828125,2733.39990234375,3534,88.88946301008875,4.836124912234027,4.246351678998523
2024-12-11 02:30:00+00:00,2736.0,2738.89990234375,2734.800048828125,2736.300048828125,3434,87.4324594756854,4.944559840695547,4.385993311337928
2024-12-11 02:45:00+00:00,2736.10009765625,2738.300048828125,2715.300048828125,2735.800048828125,2933,87.50082929741923,4.981152719154579,4.505025192901258
2024-12-11 03:00:00+00:00,2737.60009765625,2738.199951171875,2736.10009765625,2736.10009765625,1080,87.4326271412562,5.072715199780305,4.618563194277068
2024-12-11 03:15:00+00:00,2739.699951171875,2741.0,2737.0,2737.5,2930,89.16269783999616,5.254153147958277,4.74568118501331
2024-12-11 03:30:00+00:00,2740.0,2740.800048828125,2737.800048828125,2739.60009765625,1949,91.54246984659112,5.360364516461232,4.868617851302894
2024-12-11 03:45:00+00:00,2737.60009765625,2740.60009765625,2737.199951171875,2740.199951171875,2575,78.07530615975142,5.1910465752862365,4.933103596099563
2024-12-11 04:00:00+00:00,2738.89990234375,2738.89990234375,2736.300048828125,2737.699951171875,2271,75.00037217334345,5.10292096595731,4.967067070071113
2024-12-11 04:15:00+00:00,2739.699951171875,2740.89990234375,2738.199951171875,2738.800048828125,1137,74.69180456340236,5.0395452986022065,4.981562715777332
2024-12-11 04:30:00+00:00,2734.89990234375,2739.800048828125,2734.5,2739.699951171875,2639,61.11097410604192,4.549551404286831,4.895160453479232
2024-12-11 04:45:00+00:00,2736.300048828125,2737.699951171875,2734.89990234375,2734.89990234375,1808,62.2549606261519,4.225498911434443,4.761228145070274
2024-12-11 05:00:00+00:00,2735.800048828125,2737.199951171875,2733.60009765625,2735.89990234375,3057,57.94896834935898,3.8835717570750603,4.585696867471231
2024-12-11 05:15:00+00:00,2734.699951171875,2739.60009765625,2734.39990234375,2735.800048828125,3610,55.665131270370054,3.483665805928922,4.365290655162769
2024-12-11 05:30:00+00:00,2733.0,2736.0,2730.5,2734.699951171875,7338,49.0478515625,2.995040641822925,4.0912406524948
2024-12-11 05:45:00+00:00,2727.800048828125,2733.39990234375,2727.699951171875,2733.0,4032,32.051415812866466,2.163272221569059,3.7056469663096525
2024-12-11 06:00:00+00:00,2728.39990234375,2731.39990234375,2727.199951171875,2727.699951171875,4064,34.03327725575478,1.534800694450496,3.2714777119378216
2024-12-11 06:15:00+00:00,2731.300048828125,2732.10009765625,2726.39990234375,2728.199951171875,3129,40.97730213945462,1.2562685828470421,2.868435886119666
2024-12-11 06:30:00+00:00,2730.60009765625,2732.0,2729.10009765625,2731.300048828125,1212,36.43400582913812,0.9678924066793115,2.4883271902315953
2024-12-11 06:45:00+00:00,2731.800048828125,2732.10009765625,2729.89990234375,2730.699951171875,782,34.13668006667319,0.8266491438293997,2.1559915809511563
2024-12-11 07:00:00+00:00,2726.5,2732.0,2700.699951171875,2731.800048828125,2901,27.424675430717727,0.28377204683056334,1.7815476741270377
2024-12-11 07:15:00+00:00,2726.0,2729.800048828125,2700.0,2726.39990234375,2197,29.28553989955357,-0.18467892143735298,1.3883023550141598
2024-12-11 07:30:00+00:00,2728.300048828125,2729.300048828125,2700.0,2726.0,1832,31.72454434482468,-0.3661146291306068,1.0374189581852065
2024-12-11 07:45:00+00:00,2726.199951171875,2729.199951171875,2725.800048828125,2728.300048828125,1422,27.722987672226253,-0.6716220236439767,0.6956107618193699
2024-12-11 08:00:00+00:00,2729.0,2729.39990234375,2724.199951171875,2726.10009765625,2974,39.57625217826394,-0.679960138199931,0.42049658181550975
2024-12-11 08:15:00+00:00,2733.300048828125,2733.39990234375,2701.0,2729.199951171875,2485,45.19233778835019,-0.3357201774092573,0.26925322997055634
